y,m1,m2,x1,x2,u,v
-3.645945736,-2.320998163,2.141609287,1,-0.88998489,1.68,-0.88
-2.304352065,-2.340998163,2.177361577,1,0.119643062,1.7,-0.88
-7.560039163,-2.360998163,2.213287075,1,-0.686783059,1.72,-0.88
-1.077431677,-2.380998163,2.249372741,1,-0.079334868,1.74,-0.88
-0.530874246,-2.400998163,2.285605167,1,0.817068907,1.76,-0.88
1.004544168,-2.420998163,2.321970573,1,-0.101487023,1.78,-0.88
-6.908759398,-2.440998163,2.358454802,1,-0.595966108,1.8,-0.88
-1.512533952,-2.460998163,2.395043315,1,0.547026469,1.82,-0.88
-1.910111763,-2.480998163,2.431721191,1,0.048127505,1.84,-0.88
-2.806819474,-2.500998163,2.468473118,1,0.029677866,1.86,-0.88
-7.161680551,-2.520998163,2.505283393,1,0.132466527,1.88,-0.88
-9.414962617,-2.540998163,2.542135919,1,-0.885489382,1.9,-0.88
-4.905197128,-2.560998163,2.579014199,1,-0.804363368,1.92,-0.88
-0.097217056,-2.580998163,2.615901339,1,0.479077873,1.94,-0.88
-1.434727553,-2.600998163,2.652780038,1,0.521750483,1.96,-0.88
-2.681409684,-2.620998163,2.689632592,1,-0.021759917,1.98,-0.88
0.28653913,-2.640998163,2.726440889,1,0.897569036,2,-0.88
-2.681011598,-2.660998163,2.763186411,1,-0.188689995,2.02,-0.88
-5.190377961,-2.680998163,2.799850227,1,-0.92994257,2.04,-0.88
-0.298147854,-2.700998163,2.836412998,1,0.882212256,2.06,-0.88
-1.352072614,-2.720998163,2.872854972,1,0.226702058,2.08,-0.88
-8.08865794,-2.740998163,2.909155989,1,-0.359718786,2.1,-0.88
2.60432153,-2.760998163,2.945295476,1,-0.553972708,2.12,-0.88
-2.928791499,-2.780998163,2.981252451,1,0.06006533,2.14,-0.88
-0.161211883,-2.800998163,3.017005523,1,0.381423122,2.16,-0.88
-4.44520425,-2.820998163,3.052532893,1,-0.911856384,2.18,-0.88
-5.187326551,-2.840998163,3.087812358,1,-0.548355028,2.2,-0.88
-5.516985472,-2.860998163,3.122821312,1,-0.780313839,2.22,-0.88
-2.304423228,-2.880998163,3.157536748,1,0.345078511,2.24,-0.88
-1.342978678,-2.900998163,3.191935264,1,0.20463366,2.26,-0.88
-5.455873682,-2.920998163,3.225993066,1,-0.853515594,2.28,-0.88
-2.909313428,-2.940998163,3.259685971,1,-0.030386903,2.3,-0.88
-5.566240051,-2.960998163,3.292989413,1,-0.625487656,2.32,-0.88
-3.943186965,-2.980998163,3.325878449,1,-0.664729697,2.34,-0.88
-1.229242201,-3.000998163,3.358327767,1,0.281350567,2.36,-0.88
0.410536215,-3.020998163,3.390311688,1,0.92471864,2.38,-0.88
-0.721817277,-3.040998163,3.421804178,1,0.32704062,2.4,-0.88
-4.282173099,-3.060998163,3.452778852,1,-0.387129748,2.42,-0.88
-5.250568321,-3.080998163,3.483208988,1,-0.542658128,2.44,-0.88
-1.999059647,-3.100998163,3.513067529,1,0.821795177,2.46,-0.88
0.528554327,-3.120998163,3.542327101,1,0.143021151,2.48,-0.88
-3.152096183,-3.140998163,3.570960018,1,0.345251733,2.5,-0.88
-0.453093165,-3.160998163,3.598938294,1,0.66583405,2.52,-0.88
-1.618681179,-3.180998163,3.626233657,1,0.940929812,2.54,-0.88
-2.573910257,-3.200998163,3.652817561,1,0.281828523,2.56,-0.88
-5.764662571,-3.220998163,3.678661199,1,-0.758505875,2.58,-0.88
-5.265289632,-3.240998163,3.703735519,1,-0.377015971,2.6,-0.88
-0.175553549,-3.260998163,3.728011234,1,0.785835798,2.62,-0.88
-9.910914217,-3.280998163,3.751458847,1,0.160203314,2.64,-0.88
0.318007251,-3.300998163,3.774048656,1,0.720772045,2.66,-0.88
-4.977237757,-3.320998163,3.795750782,1,-0.202863599,2.68,-0.88
-2.314156778,-3.340998163,3.816535182,1,0.066167121,2.7,-0.88
-2.637935189,-3.360998163,3.836371666,1,0.229413168,2.72,-0.88
-7.098728419,-3.380998163,3.855229922,1,-0.726004433,2.74,-0.88
-4.698213386,-3.400998163,3.873079534,1,-0.425920795,2.76,-0.88
1.147706889,-3.420998163,3.889890004,1,0.916422429,2.78,-0.88
-6.622103595,-3.440998163,3.905630773,1,-0.773881353,2.8,-0.88
-3.311348728,-3.460998163,3.920271248,1,-0.06585194,2.82,-0.88
-0.176261213,-3.480998163,3.93378082,1,0.84017214,2.84,-0.88
-10.03278209,-3.500998163,3.946128896,1,-0.502137423,2.86,-0.88
-7.435472649,-3.520998163,3.957284921,1,0.425672219,2.88,-0.88
-0.851325748,-3.540998163,3.967218404,1,0.763404411,2.9,-0.88
-7.410102901,-3.560998163,3.975898949,1,-0.813251929,2.92,-0.88
-4.103150001,-3.580998163,3.983296279,1,-0.140836139,2.94,-0.88
-5.907321127,-3.600998163,3.989380271,1,-0.416022782,2.96,-0.88
-1.118563222,-3.620998163,3.99412098,1,0.542913557,2.98,-0.88
-0.549603435,-3.640998163,3.997488677,1,0.786530545,3,-0.88
-8.910336909,-3.660998163,3.999453876,1,-0.92788219,3.02,-0.88
-4.429306784,-3.680998163,3.999987367,1,0.34220107,3.04,-0.88
-12.23974107,-3.700998163,3.999060253,1,0.016864888,3.06,-0.88
-6.608944252,-3.720998163,3.996643983,1,-0.507810938,3.08,-0.88
-6.608805332,-3.740998163,3.992710386,1,-0.619256014,3.1,-0.88
1.228397929,-3.760998163,3.987231709,1,-0.193271444,3.12,-0.88
NA,NA,NA,1,0.217346132,3.14,-0.88
NA,NA,NA,1,-0.813152629,3.16,-0.88
NA,NA,NA,1,0.114405749,3.18,-0.88
NA,NA,NA,1,0.771233772,3.2,-0.88
NA,NA,NA,1,-0.158878346,3.22,-0.88
NA,NA,NA,1,0.244417255,3.24,-0.88
NA,NA,NA,1,-0.38636697,3.26,-0.88
NA,NA,NA,1,0.078458733,3.28,-0.88
NA,NA,NA,1,0.910595091,3.3,-0.88
NA,NA,NA,1,0.169803964,3.32,-0.88
NA,NA,NA,1,0.063307689,3.34,-0.88
NA,NA,NA,1,-0.896888092,3.36,-0.88
NA,NA,NA,1,0.118825239,3.38,-0.88
NA,NA,NA,1,0.838982199,3.4,-0.88
NA,NA,NA,1,-0.378378519,3.42,-0.88
NA,NA,NA,1,-0.533677714,3.44,-0.88
NA,NA,NA,1,0.206762191,3.46,-0.88
NA,NA,NA,1,0.846906455,3.48,-0.88
NA,NA,NA,1,0.115616462,3.5,-0.88
NA,NA,NA,1,-0.402872641,-1,-0.86
NA,NA,NA,1,-0.232870384,-0.98,-0.86
NA,NA,NA,1,-0.807443205,-0.96,-0.86
NA,NA,NA,1,-0.422763156,-0.94,-0.86
NA,NA,NA,1,0.757189758,-0.92,-0.86
NA,NA,NA,1,0.096968079,-0.9,-0.86
NA,NA,NA,1,0.710080408,-0.88,-0.86
NA,NA,NA,1,0.92270722,-0.86,-0.86
NA,NA,NA,1,0.680866939,-0.84,-0.86
NA,NA,NA,1,-0.162692468,-0.82,-0.86
NA,NA,NA,1,-0.647309057,-0.8,-0.86
NA,NA,NA,1,-0.322043424,-0.78,-0.86
NA,NA,NA,1,-0.736017283,-0.76,-0.86
NA,NA,NA,1,0.431703237,-0.74,-0.86
NA,NA,NA,1,0.761545442,-0.72,-0.86
NA,NA,NA,1,0.310352869,-0.7,-0.86
NA,NA,NA,1,0.120916447,-0.68,-0.86
NA,NA,NA,1,0.232963623,-0.66,-0.86
NA,NA,NA,1,-0.852989693,-0.64,-0.86
NA,NA,NA,1,-0.101331668,-0.62,-0.86
NA,NA,NA,1,-0.104168411,-0.6,-0.86
NA,NA,NA,1,-0.992101607,-0.58,-0.86
NA,NA,NA,1,-0.667862182,-0.56,-0.86
NA,NA,NA,1,0.865552967,-0.54,-0.86
NA,NA,NA,1,-0.55919666,-0.52,-0.86
NA,NA,NA,1,0.018470505,-0.5,-0.86
NA,NA,NA,1,-0.544031884,-0.48,-0.86
NA,NA,NA,1,0.839973247,-0.46,-0.86
NA,NA,NA,1,0.511130693,-0.44,-0.86
NA,NA,NA,1,0.75426436,-0.42,-0.86
NA,NA,NA,1,-0.339075166,-0.4,-0.86
NA,NA,NA,1,-0.739717807,-0.38,-0.86
NA,NA,NA,1,-0.572449432,-0.36,-0.86
NA,NA,NA,1,-0.385597765,-0.34,-0.86
NA,NA,NA,1,-0.72193398,-0.32,-0.86
NA,NA,NA,1,-0.575577206,-0.3,-0.86
NA,NA,NA,1,0.146291998,-0.28,-0.86
-0.317020959,-0.479846768,0.505820834,1,-0.133237325,-0.26,-0.86
-0.92708791,-0.49498579,0.499587466,1,-0.980992674,-0.24,-0.86
-0.529697593,-0.509870259,0.493851679,1,-0.470490377,-0.22,-0.86
-0.675409601,-0.524499446,0.488613755,1,-0.01355945,-0.2,-0.86
0.16505401,-0.538871522,0.483873948,1,0.429329225,-0.18,-0.86
0.326739783,-0.552983544,0.479632483,1,0.847308335,-0.16,-0.86
8.940690396,-0.566831445,0.475889559,1,0.993303714,-0.14,-0.86
-0.34221157,-0.580410029,0.47264535,1,-0.597968958,-0.12,-0.86
0.774254883,-0.593712987,0.469900004,1,-0.620519392,-0.1,-0.86
0.31039441,-0.606732919,0.467653644,1,0.685726922,-0.08,-0.86
7.619994231,-0.619461359,0.465906372,1,-0.420602103,-0.06,-0.86
-0.105386339,-0.631888828,0.464658265,1,0.416689293,-0.04,-0.86
-0.567752988,-0.644004879,0.463909379,1,0.005180801,-0.02,-0.86
-0.544532427,-0.655798163,0.463659747,1,-0.375569633,0,-0.86
0.295885366,-0.675798163,0.463909379,1,-0.184547993,0.02,-0.86
5.227867669,-0.695798163,0.464658265,1,-0.3850462,0.04,-0.86
6.248962726,-0.715798163,0.465906372,1,0.629946333,0.06,-0.86
-1.78208734,-0.735798163,0.467653644,1,0.896671101,0.08,-0.86
-0.727765713,-0.755798163,0.469900004,1,0.500154485,0.1,-0.86
-0.628552079,-0.775798163,0.47264535,1,-0.252233291,0.12,-0.86
-1.265818036,-0.795798163,0.475889559,1,-0.534981392,0.14,-0.86
-0.462661408,-0.815798163,0.479632483,1,0.291063385,0.16,-0.86
5.957018582,-0.835798163,0.483873948,1,-0.584569731,0.18,-0.86
0.123317191,-0.855798163,0.488613755,1,0.890078877,0.2,-0.86
-6.237444964,-0.875798163,0.493851679,1,-0.914272462,0.22,-0.86
-0.385662993,-0.895798163,0.499587466,1,-0.09449292,0.24,-0.86
-5.875990914,-0.915798163,0.505820834,1,-0.181866973,0.26,-0.86
-0.128026449,-0.935798163,0.512551468,1,-0.393252905,0.28,-0.86
1.304335873,-0.955798163,0.519779025,1,-0.99345588,0.3,-0.86
0.301547625,-0.975798163,0.527503124,1,-0.44582107,0.32,-0.86
-2.400086191,-0.995798163,0.535723353,1,-0.577749495,0.34,-0.86
-0.984292192,-1.015798163,0.54443926,1,0.895985165,0.36,-0.86
-0.401075128,-1.035798163,0.553650355,1,0.558880609,0.38,-0.86
0.089555472,-1.055798163,0.563356107,1,-0.509168486,0.4,-0.86
-1.278698072,-1.075798163,0.573555941,1,-0.022681368,0.42,-0.86
-1.042196319,-1.095798163,0.584249237,1,-0.579251374,0.44,-0.86
-1.265044354,-1.115798163,0.595435328,1,0.460867499,0.46,-0.86
-0.538500351,-1.135798163,0.607113495,1,-0.415723723,0.48,-0.86
0.702444031,-1.155798163,0.619282966,1,-0.518455252,0.5,-0.86
-0.314770512,-1.175798163,0.631942915,1,0.749667494,0.52,-0.86
0.063739633,-1.195798163,0.645092454,1,0.381832512,0.54,-0.86
6.138283544,-1.215798163,0.658730637,1,0.478696314,0.56,-0.86
-0.554030513,-1.235798163,0.672856451,1,0.006556422,0.58,-0.86
-0.41622195,-1.255798163,0.687468815,1,0.984760793,0.6,-0.86
-1.247717255,-1.275798163,0.702566578,1,0.990112352,0.62,-0.86
0.134036972,-1.295798163,0.718148513,1,0.640880563,0.64,-0.86
-2.223273616,-1.315798163,0.734213316,1,-0.48927869,0.66,-0.86
-4.300050849,-1.335798163,0.7507596,1,0.397026346,0.68,-0.86
-2.27079625,-1.355798163,0.767785894,1,-0.509990734,0.7,-0.86
-1.016547792,-1.375798163,0.785290635,1,0.56452293,0.72,-0.86
-2.674703001,-1.395798163,0.80327217,1,-0.98757625,0.74,-0.86
-2.455395461,-1.415798163,0.821728746,1,0.220536887,0.76,-0.86
-1.951888167,-1.435798163,0.840658509,1,-0.83611018,0.78,-0.86
-0.757915179,-1.455798163,0.860059501,1,-0.044900445,0.8,-0.86
-1.994474468,-1.475798163,0.87992965,1,-0.924442858,0.82,-0.86
-1.922271802,-1.495798163,0.900266773,1,-0.747981038,0.84,-0.86
-2.09081226,-1.515798163,0.921068567,1,-0.093923411,0.86,-0.86
-0.958706149,-1.535798163,0.942332603,1,-0.651607992,0.88,-0.86
-2.61455857,-1.555798163,0.964056327,1,-0.514659307,0.9,-0.86
-0.733708619,-1.575798163,0.986237048,1,-0.021218865,0.92,-0.86
-0.056191547,-1.595798163,1.008871939,1,0.377364244,0.94,-0.86
-0.564820165,-1.615798163,1.031958029,1,0.342400538,0.96,-0.86
-2.2168952,-1.635798163,1.0554922,1,0.517213251,0.98,-0.86
-7.092352237,-1.655798163,1.079471177,1,-0.323731648,1,-0.86
-2.638491181,-1.675798163,1.103891531,1,-0.84389016,1.02,-0.86
-1.716239388,-1.695798163,1.128749664,1,-0.84510702,1.04,-0.86
-1.089223694,-1.715798163,1.154041811,1,0.940350601,1.06,-0.86
-2.514588153,-1.735798163,1.179764033,1,-0.860442577,1.08,-0.86
-2.819077138,-1.755798163,1.205912208,1,-0.868078187,1.1,-0.86
-0.698064526,-1.775798163,1.23248203,1,0.87888864,1.12,-0.86
-6.942364639,-1.795798163,1.259469001,1,-0.478115493,1.14,-0.86
-1.671896167,-1.815798163,1.286868424,1,0.044817326,1.16,-0.86
-2.331508519,-1.835798163,1.314675399,1,-0.831522562,1.18,-0.86
-1.895477325,-1.855798163,1.34288482,1,0.239597576,1.2,-0.86
6.838789139,-1.875798163,1.371491361,1,-0.157131875,1.22,-0.86
4.172366885,-1.895798163,1.400489481,1,-0.991410835,1.24,-0.86
3.351268946,-1.915798163,1.429873407,1,0.172436497,1.26,-0.86
-7.817272411,-1.935798163,1.459637136,1,0.745274909,1.28,-0.86
-2.8986046,-1.955798163,1.489774427,1,-0.619862454,1.3,-0.86
-2.539037381,-1.975798163,1.520278793,1,-0.387569159,1.32,-0.86
-0.684278821,-1.995798163,1.551143497,1,0.620679046,1.34,-0.86
-3.617697125,-2.015798163,1.582361543,1,-0.986295513,1.36,-0.86
-3.236271863,-2.035798163,1.613925677,1,-0.189768411,1.38,-0.86
-0.155854906,-2.055798163,1.645828371,1,0.450816643,1.4,-0.86
-9.555460389,-2.075798163,1.678061825,1,-0.695311637,1.42,-0.86
2.092125494,-2.095798163,1.710617959,1,0.629337354,1.44,-0.86
-3.77025285,-2.115798163,1.743488403,1,-0.14853862,1.46,-0.86
-4.088581506,-2.135798163,1.776664499,1,-0.524427623,1.48,-0.86
-4.363666314,-2.155798163,1.810137285,1,-0.767114772,1.5,-0.86
-8.124628925,-2.175798163,1.843897498,1,-0.365850056,1.52,-0.86
-2.294312782,-2.195798163,1.877935564,1,-0.600302917,1.54,-0.86
-3.262360762,-2.215798163,1.912241592,1,-0.481109509,1.56,-0.86
-2.01879329,-2.235798163,1.94680537,1,-0.008608344,1.58,-0.86
-2.4473465,-2.255798163,1.981616359,1,-0.074814009,1.6,-0.86
5.773803253,-2.275798163,2.016663685,1,-0.317130349,1.62,-0.86
-1.534198917,-2.295798163,2.051936138,1,0.318494689,1.64,-0.86
-7.34611065,-2.315798163,2.087422163,1,-0.535218595,1.66,-0.86
-2.98154339,-2.335798163,2.123109856,1,-0.351768785,1.68,-0.86
-2.570613888,-2.355798163,2.15898696,1,0.236634032,1.7,-0.86
-5.275228254,-2.375798163,2.195040857,1,0.853836221,1.72,-0.86
-1.965878582,-2.395798163,2.231258568,1,0.331313169,1.74,-0.86
3.767709078,-2.415798163,2.267626743,1,-0.674093003,1.76,-0.86
-3.367541852,-2.435798163,2.30413166,1,-0.172649919,1.78,-0.86
-0.835968448,-2.455798163,2.34075922,1,0.66011672,1.8,-0.86
-1.720132253,-2.475798163,2.377494943,1,0.113299912,1.82,-0.86
-0.897849609,-2.495798163,2.414323961,1,0.567952971,1.84,-0.86
-2.849815566,-2.515798163,2.45123102,1,0.015637762,1.86,-0.86
-4.662678984,-2.535798163,2.488200472,1,-0.747335638,1.88,-0.86
-3.682734847,-2.555798163,2.525216273,1,-0.772591325,1.9,-0.86
-4.035125265,-2.575798163,2.562261982,1,-0.440009001,1.92,-0.86
-4.828112256,-2.595798163,2.599320752,1,-0.985038221,1.94,-0.86
-5.493435678,-2.615798163,2.636375337,1,0.05847045,1.96,-0.86
-0.608924827,-2.635798163,2.673408081,1,0.666305933,1.98,-0.86
-6.094670701,-2.655798163,2.710400921,1,-0.844571703,2,-0.86
-7.03684258,-2.675798163,2.747335386,1,-0.365393591,2.02,-0.86
3.37574768,-2.695798163,2.784192591,1,-0.781457297,2.04,-0.86
-3.909170549,-2.715798163,2.820953242,1,-0.515562716,2.06,-0.86
-1.892327299,-2.735798163,2.857597629,1,0.233980878,2.08,-0.86
1.314623737,-2.755798163,2.894105632,1,-0.696503193,2.1,-0.86
-11.74898533,-2.775798163,2.930456719,1,-0.534511605,2.12,-0.86
2.378345457,-2.795798163,2.966629944,1,0.177542995,2.14,-0.86
-4.919820117,-2.815798163,3.002603953,1,-0.587987788,2.16,-0.86
-1.764464566,-2.835798163,3.03835698,1,0.773980164,2.18,-0.86
-2.821568466,-2.855798163,3.073866853,1,-0.312450889,2.2,-0.86
-4.383504898,-2.875798163,3.109110996,1,-0.679009438,2.22,-0.86
-4.857587042,-2.895798163,3.144066429,1,-0.513506064,2.24,-0.86
-5.092547189,-2.915798163,3.178709775,1,-0.806777819,2.26,-0.86
0.284845459,-2.935798163,3.21301726,1,0.451425838,2.28,-0.86
-5.515873474,-2.955798163,3.246964723,1,-0.99951834,2.3,-0.86
-7.943199245,-2.975798163,3.280527615,1,-0.338747387,2.32,-0.86
-4.555958271,-2.995798163,3.313681007,1,-0.577043443,2.34,-0.86
-7.684093633,-3.015798163,3.346399596,1,0.192168261,2.36,-0.86
3.431133491,-3.035798163,3.378657715,1,-0.141027344,2.38,-0.86
-3.991682332,-3.055798163,3.410429332,1,-0.62212501,2.4,-0.86
-5.000124756,-3.075798163,3.441688068,1,-0.219571788,2.42,-0.86
-7.294173763,-3.095798163,3.472407196,1,0.082300849,2.44,-0.86
-2.17488501,-3.115798163,3.502559658,1,0.151915581,2.46,-0.86
2.009868652,-3.135798163,3.532118071,1,0.661632306,2.48,-0.86
-4.407804955,-3.155798163,3.561054736,1,-0.55077304,2.5,-0.86
0.006228953,-3.175798163,3.589341653,1,0.570585298,2.52,-0.86
-4.584625953,-3.195798163,3.616950533,1,0.170121242,2.54,-0.86
-0.320594346,-3.215798163,3.643852805,1,0.718990556,2.56,-0.86
-4.30053275,-3.235798163,3.670019637,1,-0.620819923,2.58,-0.86
-0.360393823,-3.255798163,3.695421944,1,0.706184779,2.6,-0.86
-1.563113201,-3.275798163,3.720030407,1,0.51028345,2.62,-0.86
-3.600473171,-3.295798163,3.743815488,1,-0.038532303,2.64,-0.86
-4.349617688,-3.315798163,3.766747442,1,0.657613768,2.66,-0.86
4.134349707,-3.335798163,3.788796343,1,0.09077226,2.68,-0.86
-4.215534352,-3.355798163,3.809932093,1,-0.030230348,2.7,-0.86
-6.818267185,-3.375798163,3.830124447,1,-0.978708261,2.72,-0.86
-6.096771389,-3.395798163,3.84934303,1,0.846043416,2.74,-0.86
-6.392466558,-3.415798163,3.867557361,1,-0.823806477,2.76,-0.86
-0.928702081,-3.435798163,3.884736868,1,0.813449778,2.78,-0.86
-5.59713775,-3.455798163,3.900850916,1,-0.409840861,2.8,-0.86
-0.611160954,-3.475798163,3.91586883,1,0.722506267,2.82,-0.86
-7.729628348,-3.495798163,3.929759915,1,-0.812029402,2.84,-0.86
-6.89740024,-3.515798163,3.942493485,1,-0.743112475,2.86,-0.86
-3.649908488,-3.535798163,3.954038886,1,0.551362013,2.88,-0.86
-6.821433005,-3.555798163,3.964365525,1,-0.806099648,2.9,-0.86
-0.154101551,-3.575798163,3.973442896,1,0.531041742,2.92,-0.86
-1.903840424,-3.595798163,3.981240609,1,0.60597951,2.94,-0.86
-5.610722564,-3.615798163,3.987728421,1,-0.524709543,2.96,-0.86
-5.374198861,-3.635798163,3.992876261,1,-0.292778222,2.98,-0.86
-2.66203956,-3.655798163,3.996654268,1,0.164397246,3,-0.86
0.515260458,-3.675798163,3.999032818,1,0.97024739,3.02,-0.86
-0.525588517,-3.695798163,3.999982558,1,0.723526447,3.04,-0.86
-3.306844207,-3.715798163,3.999474443,1,0.064406752,3.06,-0.86
-6.131747993,-3.735798163,3.997479765,1,0.182657774,3.08,-0.86
-8.738380101,-3.755798163,3.993970192,1,-0.97041809,3.1,-0.86
-4.915226689,-3.775798163,3.988917805,1,-0.239834395,3.12,-0.86
-2.12041443,-3.795798163,3.982295131,1,-0.787808991,3.14,-0.86
-5.794668841,-3.815798163,3.974075186,1,-0.238041787,3.16,-0.86
NA,NA,NA,1,-0.019862193,3.18,-0.86
NA,NA,NA,1,0.397038973,3.2,-0.86
NA,NA,NA,1,-0.545394136,3.22,-0.86
NA,NA,NA,1,-0.574613433,3.24,-0.86
NA,NA,NA,1,-0.547762932,3.26,-0.86
NA,NA,NA,1,-0.294086294,3.28,-0.86
NA,NA,NA,1,0.773404994,3.3,-0.86
NA,NA,NA,1,0.421609724,3.32,-0.86
NA,NA,NA,1,-0.294419582,3.34,-0.86
NA,NA,NA,1,0.83040912,3.36,-0.86
NA,NA,NA,1,0.174929451,3.38,-0.86
NA,NA,NA,1,0.255193316,3.4,-0.86
NA,NA,NA,1,0.156094837,3.42,-0.86
NA,NA,NA,1,0.400461772,3.44,-0.86
NA,NA,NA,1,0.113557985,3.46,-0.86
NA,NA,NA,1,0.708959172,3.48,-0.86
NA,NA,NA,1,0.486725002,3.5,-0.86
NA,NA,NA,1,-0.53551228,-1,-0.84
NA,NA,NA,1,0.781250037,-0.98,-0.84
NA,NA,NA,1,0.802656504,-0.96,-0.84
NA,NA,NA,1,0.277814144,-0.94,-0.84
NA,NA,NA,1,0.085556389,-0.92,-0.84
NA,NA,NA,1,0.885491036,-0.9,-0.84
NA,NA,NA,1,-0.619378107,-0.88,-0.84
NA,NA,NA,1,0.538617434,-0.86,-0.84
NA,NA,NA,1,-0.968122449,-0.84,-0.84
NA,NA,NA,1,0.520198997,-0.82,-0.84
NA,NA,NA,1,-0.319747882,-0.8,-0.84
NA,NA,NA,1,0.117490008,-0.78,-0.84
NA,NA,NA,1,0.376509285,-0.76,-0.84
NA,NA,NA,1,0.060852041,-0.74,-0.84
NA,NA,NA,1,0.580945989,-0.72,-0.84
NA,NA,NA,1,-0.814354942,-0.7,-0.84
NA,NA,NA,1,0.707322972,-0.68,-0.84
NA,NA,NA,1,0.709701105,-0.66,-0.84
NA,NA,NA,1,0.206672482,-0.64,-0.84
NA,NA,NA,1,0.488754975,-0.62,-0.84
NA,NA,NA,1,0.563961676,-0.6,-0.84
NA,NA,NA,1,0.005776712,-0.58,-0.84
NA,NA,NA,1,0.451258725,-0.56,-0.84
NA,NA,NA,1,0.917541707,-0.54,-0.84
NA,NA,NA,1,-0.169212613,-0.52,-0.84
NA,NA,NA,1,0.185187265,-0.5,-0.84
NA,NA,NA,1,0.819743898,-0.48,-0.84
NA,NA,NA,1,0.03803994,-0.46,-0.84
NA,NA,NA,1,0.23918879,-0.44,-0.84
NA,NA,NA,1,0.138791261,-0.42,-0.84
NA,NA,NA,1,-0.228159462,-0.4,-0.84
NA,NA,NA,1,0.974729998,-0.38,-0.84
NA,NA,NA,1,-0.711593339,-0.36,-0.84
NA,NA,NA,1,-0.371516246,-0.34,-0.84
-1.614162698,-0.444296887,0.50631945,1,0.527567137,-0.32,-0.84
-0.056608199,-0.460250318,0.498590013,1,-0.275903183,-0.3,-0.84
-2.224336042,-0.475960631,0.491357537,1,-0.785369488,-0.28,-0.84
-1.331756719,-0.491430495,0.484622385,1,0.981375949,-0.26,-0.84
-0.728602652,-0.506661521,0.478384889,1,0.249113347,-0.24,-0.84
0.54619827,-0.521654206,0.47264535,1,0.533924778,-0.22,-0.84
-0.671594943,-0.536407899,0.467404039,1,-0.047314328,-0.2,-0.84
-0.234259962,-0.550920761,0.462661199,1,0.533202018,-0.18,-0.84
-6.458009198,-0.565189744,0.458417047,1,0.825124761,-0.16,-0.84
3.116660917,-0.579210579,0.454671771,1,0.50059758,-0.14,-0.84
0.222016113,-0.592977774,0.451425539,1,-0.2652102,-0.12,-0.84
-1.349904686,-0.606484623,0.448678493,1,-0.62283276,-0.1,-0.84
-0.4407806,-0.619723235,0.446430749,1,0.751237944,-0.08,-0.84
-1.874258108,-0.632684562,0.444682406,1,-0.78458284,-0.06,-0.84
-5.8267441,-0.645358453,0.443433536,1,-0.779599405,-0.04,-0.84
-1.164714847,-0.657733712,0.442684193,1,-0.905023782,-0.02,-0.84
0.232412784,-0.669798163,0.442434409,1,0.40470004,0,-0.84
-8.281732433,-0.689798163,0.442684193,1,-0.090106447,0.02,-0.84
-0.983762392,-0.709798163,0.443433536,1,0.614591358,0.04,-0.84
-0.162667778,-0.729798163,0.444682406,1,-0.317472668,0.06,-0.84
-1.065385119,-0.749798163,0.446430749,1,0.870929155,0.08,-0.84
5.123157286,-0.769798163,0.448678493,1,0.249953996,0.1,-0.84
-0.237621978,-0.789798163,0.451425539,1,-0.402010596,0.12,-0.84
-0.487763016,-0.809798163,0.454671771,1,-0.523923115,0.14,-0.84
-2.322096936,-0.829798163,0.458417047,1,0.069073861,0.16,-0.84
6.709603411,-0.849798163,0.462661199,1,-0.364798522,0.18,-0.84
-1.865199938,-0.869798163,0.467404039,1,-0.047478827,0.2,-0.84
0.114001367,-0.889798163,0.47264535,1,0.501531632,0.22,-0.84
0.119448006,-0.909798163,0.478384889,1,0.689499136,0.24,-0.84
0.681484544,-0.929798163,0.484622385,1,-0.252360145,0.26,-0.84
-1.627741212,-0.949798163,0.491357537,1,-0.896945279,0.28,-0.84
-0.713921758,-0.969798163,0.498590013,1,-0.5995409,0.3,-0.84
-2.363669867,-0.989798163,0.50631945,1,-0.493067097,0.32,-0.84
-6.306734006,-1.009798163,0.514545448,1,0.380677677,0.34,-0.84
-1.521837515,-1.029798163,0.523267574,1,0.540192433,0.36,-0.84
0.190560935,-1.049798163,0.532485354,1,-0.136059096,0.38,-0.84
-4.834115474,-1.069798163,0.542198277,1,0.145358901,0.4,-0.84
0.319272165,-1.089798163,0.552405786,1,0.645041937,0.42,-0.84
1.979621111,-1.109798163,0.563107283,1,-0.957213153,0.44,-0.84
0.837281871,-1.129798163,0.574302121,1,0.314279044,0.46,-0.84
-1.865845426,-1.149798163,0.585989605,1,-0.30747185,0.48,-0.84
-1.139096928,-1.169798163,0.598168985,1,-0.958178674,0.5,-0.84
-1.318797704,-1.189798163,0.61083946,1,0.427182939,0.52,-0.84
-2.628056295,-1.209798163,0.624000168,1,-0.402823821,0.54,-0.84
0.328256441,-1.229798163,0.637650188,1,0.874309384,0.56,-0.84
-2.028765857,-1.249798163,0.651788535,1,-0.837919167,0.58,-0.84
-1.826655544,-1.269798163,0.666414157,1,-0.020839675,0.6,-0.84
-1.3664653,-1.289798163,0.681525931,1,-0.017464423,0.62,-0.84
-1.399962116,-1.309798163,0.697122661,1,0.504399243,0.64,-0.84
-5.737634375,-1.329798163,0.713203074,1,-0.656581908,0.66,-0.84
-0.489919006,-1.349798163,0.729765816,1,-0.426760921,0.68,-0.84
