y,m1,m2,x1,x2,u,v
0.8466045,-2.184998,1.349275,1,0.9251999,1.4,-0.48
-1.611339,-2.204998,1.382582,1,0.3637289,1.42,-0.48
-4.044979,-2.224998,1.41625,1,-0.9812683,1.44,-0.48
-3.864827,-2.244998,1.450273,1,0.08165128,1.46,-0.48
-2.160408,-2.264998,1.484642,1,0.5814199,1.48,-0.48
-4.116208,-2.284998,1.519349,1,-0.7800647,1.5,-0.48
-2.555618,-2.304998,1.554386,1,-0.4619436,1.52,-0.48
-4.16451,-2.324998,1.589745,1,-0.6492104,1.54,-0.48
-3.492287,-2.344998,1.625416,1,-0.04122947,1.56,-0.48
-0.954312,-2.364998,1.66139,1,0.9443008,1.58,-0.48
-2.380534,-2.384998,1.697657,1,0.4826199,1.6,-0.48
-2.172036,-2.404998,1.734209,1,-0.457529,1.62,-0.48
-4.103216,-2.424998,1.771033,1,-0.4818333,1.64,-0.48
-2.659831,-2.444998,1.80812,1,-0.1117935,1.66,-0.48
1.389007,-2.464998,1.845459,1,0.4915998,1.68,-0.48
-2.470381,-2.484998,1.883037,1,0.575804,1.7,-0.48
-2.205824,-2.504998,1.920845,1,0.1845978,1.72,-0.48
-0.6109176,-2.524998,1.958869,1,0.8348408,1.74,-0.48
-0.967508,-2.544998,1.997097,1,0.7284168,1.76,-0.48
-1.224533,-2.564998,2.035517,1,0.6173349,1.78,-0.48
-3.081629,-2.584998,2.074114,1,0.4349577,1.8,-0.48
-3.683103,-2.604998,2.112876,1,-0.3731729,1.82,-0.48
-3.393778,-2.624998,2.151789,1,-0.8813581,1.84,-0.48
-5.356797,-2.644998,2.190837,1,-0.6129933,1.86,-0.48
-4.56723,-2.664998,2.230007,1,-0.6066107,1.88,-0.48
-1.140882,-2.684998,2.269283,1,0.2287052,1.9,-0.48
-3.21316,-2.704998,2.308649,1,0.3904588,1.92,-0.48
-6.902551,-2.724998,2.34809,1,-0.9602034,1.94,-0.48
-3.337259,-2.744998,2.387589,1,-0.07567318,1.96,-0.48
-1.78426,-2.764998,2.427129,1,0.08746936,1.98,-0.48
-3.046359,-2.784998,2.466693,1,-0.8788718,2,-0.48
-4.194997,-2.804998,2.506263,1,-0.2279654,2.02,-0.48
-2.211399,-2.824998,2.545821,1,0.03445921,2.04,-0.48
-3.192671,-2.844998,2.585348,1,-0.2159375,2.06,-0.48
0.4200226,-2.864998,2.624826,1,0.2386513,2.08,-0.48
-3.765056,-2.884998,2.664235,1,0.02276901,2.1,-0.48
-2.53617,-2.904998,2.703555,1,0.3505387,2.12,-0.48
-6.866754,-2.924998,2.742765,1,-0.4028135,2.14,-0.48
-5.463837,-2.944998,2.781846,1,-0.4178429,2.16,-0.48
-5.175789,-2.964998,2.820775,1,-0.4853652,2.18,-0.48
-2.52835,-2.984998,2.859531,1,0.4550925,2.2,-0.48
-1.113369,-3.004998,2.898093,1,0.8579641,2.22,-0.48
-7.038504,-3.024998,2.936437,1,-0.770411,2.24,-0.48
-2.860157,-3.044998,2.97454,1,0.4003242,2.26,-0.48
-4.395184,-3.064998,3.01238,1,0.1618389,2.28,-0.48
-2.22077,-3.084998,3.049933,1,0.151304,2.3,-0.48
-2.365688,-3.104998,3.087173,1,0.2898673,2.32,-0.48
-0.2876044,-3.124998,3.124077,1,0.06953911,2.34,-0.48
-3.049876,-3.144998,3.16062,1,-0.449666,2.36,-0.48
-4.757783,-3.164998,3.196776,1,0.3162852,2.38,-0.48
-5.659689,-3.184998,3.232519,1,-0.8361661,2.4,-0.48
-2.204604,-3.204998,3.267823,1,-0.06235361,2.42,-0.48
-0.1371032,-3.224998,3.302661,1,0.8091932,2.44,-0.48
-5.249168,-3.244998,3.337007,1,-0.6505321,2.46,-0.48
-3.009825,-3.264998,3.370832,1,0.5367408,2.48,-0.48
-0.4004744,-3.284998,3.40411,1,0.8555766,2.5,-0.48
-3.351732,-3.304998,3.436812,1,0.2687108,2.52,-0.48
-5.707318,-3.324998,3.468909,1,-0.7875578,2.54,-0.48
-2.037359,-3.344998,3.500373,1,0.3337183,2.56,-0.48
-3.633482,-3.364998,3.531174,1,0.2205985,2.58,-0.48
-1.596364,-3.384998,3.561284,1,0.7554046,2.6,-0.48
-4.249774,-3.404998,3.590672,1,-0.136562,2.62,-0.48
-0.2276208,-3.424998,3.619308,1,0.7285533,2.64,-0.48
0.02250261,-3.444998,3.647163,1,0.8188851,2.66,-0.48
-3.104136,-3.464998,3.674205,1,0.406599,2.68,-0.48
0.03810392,-3.484998,3.700404,1,0.9792794,2.7,-0.48
-1.740413,-3.504998,3.725729,1,0.8798214,2.72,-0.48
-1.012735,-3.524998,3.750149,1,0.8471855,2.74,-0.48
5.342041,-3.544998,3.773632,1,0.4454183,2.76,-0.48
-3.507685,-3.564998,3.796147,1,0.1422843,2.78,-0.48
-1.579205,-3.584998,3.817662,1,0.3155465,2.8,-0.48
-5.902812,-3.604998,3.838146,1,-0.6258282,2.82,-0.48
-4.052748,-3.624998,3.857566,1,-0.7965573,2.84,-0.48
-2.441782,-3.644998,3.87589,1,0.4629122,2.86,-0.48
-3.073991,-3.664998,3.893088,1,0.1864271,2.88,-0.48
2.132911,-3.684998,3.909126,1,-0.04373604,2.9,-0.48
0.4016196,-3.704998,3.923972,1,0.9528466,2.92,-0.48
-1.306117,-3.724998,3.937596,1,0.8573041,2.94,-0.48
-3.122569,-3.744998,3.949964,1,-0.260912,2.96,-0.48
-6.894999,-3.764998,3.961045,1,-0.5218725,2.98,-0.48
-7.545758,-3.784998,3.970808,1,-0.6913861,3,-0.48
-3.316461,-3.804998,3.97922,1,-0.1568986,3.02,-0.48
-3.348777,-3.824998,3.98625,1,-0.09735068,3.04,-0.48
-6.158195,-3.844998,3.991868,1,-0.9970128,3.06,-0.48
-3.09817,-3.864998,3.996043,1,-0.5053492,3.08,-0.48
-7.713875,-3.884998,3.998743,1,-0.9392936,3.1,-0.48
-5.159322,-3.904998,3.999939,1,-0.1792507,3.12,-0.48
-5.388956,-3.924998,3.9996,1,0.6446092,3.14,-0.48
-0.6249591,-3.944998,3.997698,1,0.5688986,3.16,-0.48
-3.66197,-3.964998,3.994202,1,0.08902655,3.18,-0.48
-7.139691,-3.984998,3.989085,1,-0.8536523,3.2,-0.48
-5.318904,-4.004998,3.982319,1,-0.03442208,3.22,-0.48
-0.4374898,-4.024998,3.973875,1,0.9585869,3.24,-0.48
0.6960953,-4.044998,3.963727,1,0.8605291,3.26,-0.48
-7.641454,-4.064998,3.951848,1,-0.6627075,3.28,-0.48
-1.264583,-4.084998,3.938213,1,0.3569165,3.3,-0.48
-2.794455,-4.104998,3.922798,1,0.4488664,3.32,-0.48
-4.682117,-4.124998,3.905576,1,-0.2898546,3.34,-0.48
-1.912236,-4.144998,3.886527,1,-0.194635,3.36,-0.48
-1.116142,-4.164998,3.865626,1,0.07429602,3.38,-0.48
NA,NA,NA,1,-0.5548145,3.4,-0.48
NA,NA,NA,1,0.1675701,3.42,-0.48
NA,NA,NA,1,0.06582027,3.44,-0.48
NA,NA,NA,1,-0.2091572,3.46,-0.48
NA,NA,NA,1,0.8645747,3.48,-0.48
NA,NA,NA,1,-0.7075413,3.5,-0.48
NA,NA,NA,1,0.7605315,-1,-0.46
NA,NA,NA,1,0.4771168,-0.98,-0.46
NA,NA,NA,1,0.2092977,-0.96,-0.46
NA,NA,NA,1,-0.7678099,-0.94,-0.46
NA,NA,NA,1,-0.399382,-0.92,-0.46
NA,NA,NA,1,-0.5570148,-0.9,-0.46
NA,NA,NA,1,0.192588,-0.88,-0.46
NA,NA,NA,1,-0.7002646,-0.86,-0.46
NA,NA,NA,1,0.8188553,-0.84,-0.46
NA,NA,NA,1,-0.01154221,-0.82,-0.46
NA,NA,NA,1,0.4645749,-0.8,-0.46
NA,NA,NA,1,0.7190879,-0.78,-0.46
-0.615963,-0.1213095,0.4945999,1,-0.3348605,-0.76,-0.46
-1.095063,-0.140204,0.4758896,1,-0.4427806,-0.74,-0.46
0.1836567,-0.1586626,0.457668,1,-0.3591395,-0.72,-0.46
0.6301283,-0.1767058,0.4399365,1,0.4441613,-0.7,-0.46
-1.861823,-0.1943547,0.422696,1,0.8388885,-0.68,-0.46
-0.3791524,-0.2116321,0.4059477,1,-0.1873237,-0.66,-0.46
-0.910767,-0.2285621,0.3896924,1,-0.2245068,-0.64,-0.46
3.232466,-0.2451703,0.3739311,1,0.9459334,-0.62,-0.46
3.436868,-0.2614837,0.3586645,1,0.7382671,-0.6,-0.46
-1.025311,-0.277531,0.3438935,1,-0.9989021,-0.58,-0.46
7.397463,-0.2933425,0.3296187,1,-0.3595886,-0.56,-0.46
-1.499864,-0.30895,0.3158408,1,-0.7706016,-0.54,-0.46
-1.11993,-0.3243872,0.3025603,1,-0.6446258,-0.52,-0.46
-0.162402,-0.3396893,0.2897778,1,0.4629665,-0.5,-0.46
-0.5413466,-0.3548932,0.2774937,1,0.9137858,-0.48,-0.46
-0.2428559,-0.3700373,0.2657086,1,-0.3431665,-0.46,-0.46
-1.141618,-0.3851616,0.2544228,1,-0.7361212,-0.44,-0.46
0.119304,-0.4003072,0.2436367,1,0.05301872,-0.42,-0.46
0.5244938,-0.4155164,0.2333506,1,0.4801292,-0.4,-0.46
-1.842051,-0.4308323,0.2235648,1,-0.2008785,-0.38,-0.46
2.404726,-0.4462984,0.2142797,1,-0.6162564,-0.36,-0.46
3.984888,-0.461958,0.2054953,1,0.5868522,-0.34,-0.46
0.5378001,-0.4778542,0.197212,1,-0.6402969,-0.32,-0.46
0.05484493,-0.4940284,0.18943,1,0.8787405,-0.3,-0.46
-0.006817194,-0.5105202,0.1821494,1,-0.8297752,-0.28,-0.46
0.4843116,-0.5273663,0.1753703,1,-0.7560357,-0.26,-0.46
-0.1277354,-0.5445994,0.1690929,1,0.3107639,-0.24,-0.46
-3.207757,-0.5622473,0.1633174,1,-0.7378567,-0.22,-0.46
-1.352472,-0.5803319,0.1580438,1,-0.2025978,-0.2,-0.46
1.594238,-0.5988679,0.1532722,1,-0.1767634,-0.18,-0.46
1.017117,-0.6178616,0.1490027,1,0.06286879,-0.16,-0.46
-3.624755,-0.6373104,0.1452353,1,0.5490067,-0.14,-0.46
0.5566597,-0.6572015,0.1419702,1,0.1711139,-0.12,-0.46
-2.269402,-0.6775119,0.1392073,1,-0.7823122,-0.1,-0.46
-2.45743,-0.6982075,0.1369467,1,0.4106367,-0.08,-0.46
-1.058425,-0.7192434,0.1351884,1,-0.02927832,-0.06,-0.46
0.7772286,-0.7405648,0.1339325,1,-0.2322253,-0.04,-0.46
-1.020691,-0.7621073,0.1331789,1,0.5714429,-0.02,-0.46
-2.083119,-0.7837982,0.1329277,1,-0.5499671,0,-0.46
2.494978,-0.8037982,0.1331789,1,-0.02409534,0.02,-0.46
1.877458,-0.8237982,0.1339325,1,0.9332431,0.04,-0.46
-11.52785,-0.8437982,0.1351884,1,-0.328675,0.06,-0.46
1.258791,-0.8637982,0.1369467,1,0.9908711,0.08,-0.46
-0.1909664,-0.8837982,0.1392073,1,0.1734379,0.1,-0.46
-1.99857,-0.9037982,0.1419702,1,-0.01698874,0.12,-0.46
-2.159965,-0.9237982,0.1452353,1,-0.1332626,0.14,-0.46
-5.854199,-0.9437982,0.1490027,1,0.5181721,0.16,-0.46
-1.586304,-0.9637982,0.1532722,1,0.720015,0.18,-0.46
-2.203488,-0.9837982,0.1580438,1,-0.4211564,0.2,-0.46
-3.624737,-1.003798,0.1633174,1,0.7190537,0.22,-0.46
-0.7615819,-1.023798,0.1690929,1,0.2027282,0.24,-0.46
-1.604844,-1.043798,0.1753703,1,-0.6546514,0.26,-0.46
-0.1356645,-1.063798,0.1821494,1,-0.07900902,0.28,-0.46
-1.088622,-1.083798,0.18943,1,-0.07864953,0.3,-0.46
-0.4549402,-1.103798,0.197212,1,-0.5476104,0.32,-0.46
0.5435577,-1.123798,0.2054953,1,0.7298821,0.34,-0.46
0.2633465,-1.143798,0.2142797,1,0.09007879,0.36,-0.46
-2.156236,-1.163798,0.2235648,1,0.8185121,0.38,-0.46
-8.177243,-1.183798,0.2333506,1,-0.9982775,0.4,-0.46
-2.047141,-1.203798,0.2436367,1,-0.8497386,0.42,-0.46
-0.4485646,-1.223798,0.2544228,1,0.1724477,0.44,-0.46
-0.9323898,-1.243798,0.2657086,1,-0.3199657,0.46,-0.46
-1.794756,-1.263798,0.2774937,1,0.6627856,0.48,-0.46
5.266273,-1.283798,0.2897778,1,-0.05075253,0.5,-0.46
-1.630138,-1.303798,0.3025603,1,0.8771502,0.52,-0.46
-0.03241568,-1.323798,0.3158408,1,0.8493278,0.54,-0.46
-0.7799231,-1.343798,0.3296187,1,0.610928,0.56,-0.46
-0.8041257,-1.363798,0.3438935,1,-0.3618714,0.58,-0.46
-1.431865,-1.383798,0.3586645,1,0.7607135,0.6,-0.46
-1.522056,-1.403798,0.3739311,1,-0.7447838,0.62,-0.46
-0.197355,-1.423798,0.3896924,1,-0.4980539,0.64,-0.46
1.094812,-1.443798,0.4059477,1,0.09397021,0.66,-0.46
-0.9173068,-1.463798,0.422696,1,-0.2865462,0.68,-0.46
-2.007752,-1.483798,0.4399365,1,-0.3717371,0.7,-0.46
0.04412375,-1.503798,0.457668,1,0.9763995,0.72,-0.46
-2.68327,-1.523798,0.4758896,1,-0.06040405,0.74,-0.46
-6.051184,-1.543798,0.4945999,1,-0.7237978,0.76,-0.46
-1.397136,-1.563798,0.5137977,1,-0.1221375,0.78,-0.46
-1.79848,-1.583798,0.5334817,1,-0.8889322,0.8,-0.46
4.392592,-1.603798,0.5536504,1,0.02730395,0.82,-0.46
-1.803254,-1.623798,0.5743021,1,-0.1874418,0.84,-0.46
-1.350116,-1.643798,0.5954353,1,0.6306881,0.86,-0.46
-1.772128,-1.663798,0.6170482,1,-0.6434463,0.88,-0.46
-1.808431,-1.683798,0.6391388,1,-0.955795,0.9,-0.46
-1.239822,-1.703798,0.6617052,1,0.5371209,0.92,-0.46
-1.701777,-1.723798,0.6847452,1,-0.5277837,0.94,-0.46
-2.225165,-1.743798,0.7082565,1,0.7727567,0.96,-0.46
-2.10341,-1.763798,0.7322368,1,0.2006184,0.98,-0.46
-4.27771,-1.783798,0.7566834,1,-0.330283,1,-0.46
-2.933791,-1.803798,0.7815937,1,-0.2920569,1.02,-0.46
-1.363208,-1.823798,0.8069649,1,-0.1862572,1.04,-0.46
-1.649934,-1.843798,0.832794,1,0.3016918,1.06,-0.46
-3.00785,-1.863798,0.8590777,1,-0.9987806,1.08,-0.46
-1.957982,-1.883798,0.8858127,1,-0.5972918,1.1,-0.46
-1.335599,-1.903798,0.9129957,1,0.3409407,1.12,-0.46
-3.460093,-1.923798,0.9406227,1,-0.7963573,1.14,-0.46
-3.640062,-1.943798,0.9686901,1,-0.5333013,1.16,-0.46
-0.5681216,-1.963798,0.9971937,1,0.5457592,1.18,-0.46
-2.674989,-1.983798,1.026129,1,-0.1365895,1.2,-0.46
-2.429362,-2.003798,1.055492,1,-0.7619044,1.22,-0.46
-1.537346,-2.023798,1.085278,1,0.4312037,1.24,-0.46
-3.368902,-2.043798,1.115482,1,-0.6607274,1.26,-0.46
-3.272952,-2.063798,1.146098,1,-0.704879,1.28,-0.46
-0.9494511,-2.083798,1.177122,1,0.6668613,1.3,-0.46
-2.44617,-2.103798,1.208548,1,-0.4945491,1.32,-0.46
-2.659964,-2.123798,1.24037,1,-0.8047391,1.34,-0.46
-2.291982,-2.143798,1.272581,1,-0.03194289,1.36,-0.46
-1.860083,-2.163798,1.305177,1,0.3276091,1.38,-0.46
-2.042261,-2.183798,1.338149,1,0.6870097,1.4,-0.46
-4.291895,-2.203798,1.371491,1,0.07580572,1.42,-0.46
-0.8440774,-2.223798,1.405197,1,-0.03768627,1.44,-0.46
-4.545778,-2.243798,1.439258,1,-0.4057892,1.46,-0.46
-3.235546,-2.263798,1.473667,1,0.6474827,1.48,-0.46
-0.8996166,-2.283798,1.508415,1,0.86042,1.5,-0.46
-1.925374,-2.303798,1.543495,1,0.7821433,1.52,-0.46
-3.616973,-2.323798,1.578898,1,-0.5377349,1.54,-0.46
-2.889769,-2.343798,1.614616,1,-0.5061548,1.56,-0.46
-3.8013,-2.363798,1.650637,1,-0.5301961,1.58,-0.46
-1.358105,-2.383798,1.686954,1,0.6991265,1.6,-0.46
-0.5938833,-2.403798,1.723557,1,0.2687958,1.62,-0.46
-1.5046,-2.423798,1.760434,1,0.6358156,1.64,-0.46
-4.190193,-2.443798,1.797575,1,-0.5299655,1.66,-0.46
2.349369,-2.463798,1.83497,1,0.5599603,1.68,-0.46
-3.964556,-2.483798,1.872608,1,0.2795543,1.7,-0.46
1.546295,-2.503798,1.910475,1,0.9960702,1.72,-0.46
-3.195418,-2.523798,1.948562,1,-0.8705012,1.74,-0.46
-1.554316,-2.543798,1.986854,1,0.6035833,1.76,-0.46
-1.255076,-2.563798,2.025339,1,0.5493231,1.78,-0.46
-1.595101,-2.583798,2.064005,1,0.06064162,1.8,-0.46
-3.272305,-2.603798,2.102837,1,-0.009338615,1.82,-0.46
-1.659709,-2.623798,2.141822,1,0.6483332,1.84,-0.46
-2.860633,-2.643798,2.180944,1,0.3199149,1.86,-0.46
-4.618862,-2.663798,2.220191,1,-0.235343,1.88,-0.46
-3.039071,-2.683798,2.259545,1,-0.7185349,1.9,-0.46
-4.78447,-2.703798,2.298993,1,-0.6525086,1.92,-0.46
-5.194099,-2.723798,2.338517,1,-0.7601921,1.94,-0.46
-2.33271,-2.743798,2.378101,1,0.8271804,1.96,-0.46
-1.405682,-2.763798,2.417729,1,0.5695067,1.98,-0.46
-1.162177,-2.783798,2.457383,1,0.8989277,2,-0.46
-6.036478,-2.803798,2.497046,1,-0.532966,2.02,-0.46
-6.253835,-2.823798,2.536699,1,-0.5323831,2.04,-0.46
-5.262973,-2.843798,2.576324,1,-0.9851242,2.06,-0.46
-2.30159,-2.863798,2.615901,1,-0.2091547,2.08,-0.46
-0.7082352,-2.883798,2.655412,1,0.6357765,2.1,-0.46
-4.295843,-2.903798,2.694837,1,-0.3075097,2.12,-0.46
-1.406721,-2.923798,2.734155,1,0.3996671,2.14,-0.46
-3.470632,-2.943798,2.773346,1,0.6468501,2.16,-0.46
-2.203639,-2.963798,2.812388,1,0.4519173,2.18,-0.46
0.02866944,-2.983798,2.851259,1,0.5953915,2.2,-0.46
-6.447896,-3.003798,2.889939,1,0.7979366,2.22,-0.46
-2.246129,-3.023798,2.928403,1,0.7737046,2.24,-0.46
-0.03707199,-3.043798,2.96663,1,0.4986621,2.26,-0.46
-1.561943,-3.063798,3.004596,1,-0.2479617,2.28,-0.46
-5.57783,-3.083798,3.042277,1,-0.6592515,2.3,-0.46
-4.259747,-3.103798,3.079649,1,-0.4397971,2.32,-0.46
-3.113149,-3.123798,3.116687,1,0.5083487,2.34,-0.46
-4.21071,-3.143798,3.153366,1,0.3663672,2.36,-0.46
-4.761219,-3.163798,3.189662,1,-0.3833844,2.38,-0.46
-5.919784,-3.183798,3.225547,1,-0.9174704,2.4,-0.46
-0.9178365,-3.203798,3.260996,1,0.264123,2.42,-0.46
-3.30022,-3.223798,3.295983,1,-0.2041276,2.44,-0.46
-3.790887,-3.243798,3.330479,1,-0.2718255,2.46,-0.46
-2.125087,-3.263798,3.364458,1,0.3439238,2.48,-0.46
-4.273076,-3.283798,3.397892,1,-0.01047133,2.5,-0.46
-11.29779,-3.303798,3.430753,1,0.6093069,2.52,-0.46
-3.40732,-3.323798,3.463012,1,-0.3296413,2.54,-0.46
-7.455187,-3.343798,3.494641,1,0.1474092,2.56,-0.46
-6.395316,-3.363798,3.52561,1,-0.9214313,2.58,-0.46
1.568618,-3.383798,3.55589,1,0.9861443,2.6,-0.46
-1.896225,-3.403798,3.585451,1,0.1208757,2.62,-0.46
-7.146729,-3.423798,3.614263,1,-0.702988,2.64,-0.46
-7.9882,-3.443798,3.642296,1,-0.9318837,2.66,-0.46
-2.718143,-3.463798,3.66952,1,0.1233491,2.68,-0.46
-3.683548,-3.483798,3.695903,1,-0.125143,2.7,-0.46
-5.272064,-3.503798,3.721414,1,-0.7168982,2.72,-0.46
-8.667528,-3.523798,3.746023,1,-0.356671,2.74,-0.46
-3.656154,-3.543798,3.769698,1,-0.06333654,2.76,-0.46
-5.715905,-3.563798,3.792408,1,-0.4645655,2.78,-0.46
-4.110934,-3.583798,3.81412,1,-0.1836966,2.8,-0.46
0.812714,-3.603798,3.834803,1,0.9097581,2.82,-0.46
-1.210559,-3.623798,3.854425,1,0.3439609,2.84,-0.46
-1.932624,-3.643798,3.872954,1,0.4435002,2.86,-0.46
-3.773774,-3.663798,3.890358,1,0.07696526,2.88,-0.46
0.4280531,-3.683798,3.906605,1,0.53535,2.9,-0.46
-5.031518,-3.703798,3.921663,1,-0.3576484,2.92,-0.46
-5.417977,-3.723798,3.9355,1,-0.2638547,2.94,-0.46
-6.814151,-3.743798,3.948084,1,-0.9428656,2.96,-0.46
-7.199489,-3.763798,3.959383,1,-0.8136311,2.98,-0.46
-1.108457,-3.783798,3.969366,1,0.4513547,3,-0.46
-2.274418,-3.803798,3.978,1,0.3006214,3.02,-0.46
-6.758679,-3.823798,3.985254,1,-0.6353516,3.04,-0.46
-0.08351087,-3.843798,3.991098,1,0.9513554,3.06,-0.46
-4.048544,-3.863798,3.9955,1,-0.7695998,3.08,-0.46
-3.33395,-3.883798,3.99843,1,-0.08841148,3.1,-0.46
-1.585491,-3.903798,3.999856,1,-0.2087816,3.12,-0.46
-2.399334,-3.923798,3.99975,1,0.186959,3.14,-0.46
-2.50383,-3.943798,3.998081,1,0.1460163,3.16,-0.46
-8.600715,-3.963798,3.994821,1,-0.7529339,3.18,-0.46
-0.5404596,-3.983798,3.98994,1,0.7555483,3.2,-0.46
-3.232933,-4.003798,3.983411,1,0.1748842,3.22,-0.46
-2.300641,-4.023798,3.975205,1,0.0841449,3.24,-0.46
-3.195213,-4.043798,3.965297,1,0.4809139,3.26,-0.46
-6.474551,-4.063798,3.953658,1,-0.7028696,3.28,-0.46
2.221515,-4.083798,3.940264,1,0.3398217,3.3,-0.46
-7.505368,-4.103798,3.92509,1,-0.2223073,3.32,-0.46
-6.435448,-4.123798,3.908111,1,-0.4161493,3.34,-0.46
-3.274887,-4.143798,3.889304,1,0.4968568,3.36,-0.46
-1.381342,-4.163798,3.868645,1,-0.9385735,3.38,-0.46
NA,NA,NA,1,0.05650863,3.4,-0.46
NA,NA,NA,1,-0.1995661,3.42,-0.46
NA,NA,NA,1,-0.5544796,3.44,-0.46
NA,NA,NA,1,0.7301621,3.46,-0.46
NA,NA,NA,1,0.3815758,3.48,-0.46
NA,NA,NA,1,-0.6304259,3.5,-0.46
NA,NA,NA,1,-0.01446136,-1,-0.44
NA,NA,NA,1,0.5078416,-0.98,-0.44
NA,NA,NA,1,0.9685786,-0.96,-0.44
NA,NA,NA,1,0.07041859,-0.94,-0.44
NA,NA,NA,1,-0.970013,-0.92,-0.44
NA,NA,NA,1,-0.04012777,-0.9,-0.44
NA,NA,NA,1,-0.5026928,-0.88,-0.44
NA,NA,NA,1,0.8968458,-0.86,-0.44
NA,NA,NA,1,-0.1592478,-0.84,-0.44
NA,NA,NA,1,0.2960698,-0.82,-0.44
NA,NA,NA,1,0.006409506,-0.8,-0.44
-1.747521,-0.1003475,0.5025796,1,0.0269431,-0.78,-0.44
-0.4655151,-0.1193778,0.483375,1,-0.1143274,-0.76,-0.44
-1.690663,-0.1379475,0.4646583,1,0.6088704,-0.74,-0.44
-0.1131009,-0.1560756,0.4464307,1,-0.8101437,-0.72,-0.44
0.4842881,-0.1737828,0.4286936,1,-0.3402849,-0.7,-0.44
-3.103951,-0.1910907,0.4114479,1,0.2614408,-0.68,-0.44
-0.4488852,-0.2080226,0.3946947,1,-0.9729729,-0.66,-0.44
-0.2576777,-0.2246032,0.3784349,1,0.1507689,-0.64,-0.44
-2.109774,-0.2408588,0.3626694,1,0.3865697,-0.62,-0.44
1.273562,-0.2568174,0.3473989,1,-0.8374694,-0.6,-0.44
-0.5707523,-0.2725088,0.3326243,1,0.2552754,-0.58,-0.44
1.470688,-0.2879644,0.3183461,1,0.9191238,-0.56,-0.44
8.810485,-0.3032176,0.3045651,1,-0.7275586,-0.54,-0.44
0.04352813,-0.3183039,0.2912817,1,-0.5717934,-0.52,-0.44
0.4756339,-0.3332605,0.2784966,1,-0.6384515,-0.5,-0.44
1.126043,-0.3481265,0.2662101,1,0.1513668,-0.48,-0.44
-1.434061,-0.362943,0.2544228,1,0.443635,-0.46,-0.44
0.07681784,-0.377753,0.243135,1,0.4603498,-0.44,-0.44
-0.4454132,-0.3926011,0.232347,1,-0.6400461,-0.42,-0.44
0.6604068,-0.4075334,0.2220592,1,0.1175209,-0.4,-0.44
1.672693,-0.422597,0.2122719,1,-0.2668116,-0.38,-0.44
-0.3517343,-0.4378402,0.2029853,1,0.3566639,-0.36,-0.44
3.936691,-0.4533114,0.1941997,1,0.3969541,-0.34,-0.44
1.515679,-0.4690588,0.1859153,1,-0.9629249,-0.32,-0.44
-1.987145,-0.4851298,0.1781322,1,0.906333,-0.3,-0.44
-4.137958,-0.5015697,0.1708506,1,-0.2378433,-0.28,-0.44
0.7205533,-0.5184214,0.1640708,1,0.8533622,-0.26,-0.44
6.389177,-0.5357234,0.1577927,1,-0.05886175,-0.24,-0.44
-0.6991819,-0.5535093,0.1520165,1,-0.8492283,-0.22,-0.44
18.75776,-0.5718063,0.1467423,1,-0.8488997,-0.2,-0.44
-5.601477,-0.5906334,0.1419702,1,0.07189521,-0.18,-0.44
-0.7648945,-0.6100007,0.1377002,1,-0.1641779,-0.16,-0.44
1.19963,-0.6299076,0.1339325,1,0.5268505,-0.14,-0.44
0.4835135,-0.6503423,0.130667,1,-0.09348987,-0.12,-0.44
-0.7785648,-0.6712804,0.1279038,1,-0.8738559,-0.1,-0.44
-3.600859,-0.692685,0.125643,1,-0.01538928,-0.08,-0.44
-1.357474,-0.7145064,0.1238846,1,0.7422773,-0.06,-0.44
0.1602445,-0.7366827,0.1226286,1,-0.7775297,-0.04,-0.44
-2.938993,-0.7591408,0.1218749,1,0.6198315,-0.02,-0.44
-1.008049,-0.7817982,0.1216237,1,-0.870302,0,-0.44
-1.376776,-0.8017982,0.1218749,1,0.8850733,0.02,-0.44
-0.3313744,-0.8217982,0.1226286,1,0.2245839,0.04,-0.44
-1.043311,-0.8417982,0.1238846,1,0.1966477,0.06,-0.44
-3.105409,-0.8617982,0.125643,1,-0.947162,0.08,-0.44
-0.4043177,-0.8817982,0.1279038,1,-0.3901058,0.1,-0.44
-2.154472,-0.9017982,0.130667,1,0.5079744,0.12,-0.44
-1.885895,-0.9217982,0.1339325,1,-0.4507237,0.14,-0.44
-0.6868626,-0.9417982,0.1377002,1,0.2206645,0.16,-0.44
-1.375554,-0.9617982,0.1419702,1,0.7942275,0.18,-0.44
-8.267463,-0.9817982,0.1467423,1,0.9277107,0.2,-0.44
-1.174322,-1.001798,0.1520165,1,-0.3511134,0.22,-0.44
-0.215891,-1.021798,0.1577927,1,0.929483,0.24,-0.44
-2.444911,-1.041798,0.1640708,1,0.1224419,0.26,-0.44
0.1334943,-1.061798,0.1708506,1,-0.4458433,0.28,-0.44
-7.537256,-1.081798,0.1781322,1,-0.853108,0.3,-0.44
-1.377633,-1.101798,0.1859153,1,-0.04338843,0.32,-0.44
-2.544681,-1.121798,0.1941997,1,-0.8200569,0.34,-0.44
-1.819697,-1.141798,0.2029853,1,-0.3082267,0.36,-0.44
-1.210728,-1.161798,0.2122719,1,-0.1094503,0.38,-0.44
-0.9384219,-1.181798,0.2220592,1,-0.9996239,0.4,-0.44
-5.262377,-1.201798,0.232347,1,-0.9339323,0.42,-0.44
